split,relative_path,label_path,observation_id,photo_id,confidence,box_count,source_url,mode
val,val/images/obs5131a394-71af-4b37-b7eb-25fbe2099c35_photo503251396_000459.jpg,val/labels/obs5131a394-71af-4b37-b7eb-25fbe2099c35_photo503251396_000459.txt,5131a394-71af-4b37-b7eb-25fbe2099c35,503251396,0.5186,2,https://static.inaturalist.org/photos/503251396/large.jpg,bbox
val,val/images/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636022897_000133.jpg,val/labels/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636022897_000133.txt,1ef9a386-2bbc-46a3-8142-5dda93aaa6e5,636022897,0.8720,1,https://inaturalist-open-data.s3.amazonaws.com/photos/636022897/large.jpg,bbox
val,val/images/obs048a5b27-34be-4221-b658-34d2b4bb48a8_photo457499466_000672.jpg,val/labels/obs048a5b27-34be-4221-b658-34d2b4bb48a8_photo457499466_000672.txt,048a5b27-34be-4221-b658-34d2b4bb48a8,457499466,0.8306,3,https://static.inaturalist.org/photos/457499466/large.jpg,bbox
val,val/images/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275489_000554.jpg,val/labels/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275489_000554.txt,0558e30a-ba84-4a7a-ae88-638747a85ff7,486275489,0.3225,1,https://static.inaturalist.org/photos/486275489/large.jpg,bbox
val,val/images/obs9fb78e58-5e84-4d39-99e1-fe28d811d773_photo646333798_000070.jpg,val/labels/obs9fb78e58-5e84-4d39-99e1-fe28d811d773_photo646333798_000070.txt,9fb78e58-5e84-4d39-99e1-fe28d811d773,646333798,0.2534,1,https://inaturalist-open-data.s3.amazonaws.com/photos/646333798/large.jpg,bbox
val,val/images/obs7fb6d5bb-9249-457f-8c33-74efffcf091f_photo574182426_000338.jpg,val/labels/obs7fb6d5bb-9249-457f-8c33-74efffcf091f_photo574182426_000338.txt,7fb6d5bb-9249-457f-8c33-74efffcf091f,574182426,0.9474,7,https://static.inaturalist.org/photos/574182426/large.jpg,bbox
val,val/images/obsfb4f6495-1939-48d8-b77f-3a79c0eeade6_photo337336471_000931.jpg,val/labels/obsfb4f6495-1939-48d8-b77f-3a79c0eeade6_photo337336471_000931.txt,fb4f6495-1939-48d8-b77f-3a79c0eeade6,337336471,0.3842,5,https://static.inaturalist.org/photos/337336471/large.jpg,bbox
val,val/images/obs337b7a1d-4bd1-4a0a-a301-a6fafe00ed33_photo512179956_000441.jpg,val/labels/obs337b7a1d-4bd1-4a0a-a301-a6fafe00ed33_photo512179956_000441.txt,337b7a1d-4bd1-4a0a-a301-a6fafe00ed33,512179956,0.3846,2,https://inaturalist-open-data.s3.amazonaws.com/photos/512179956/large.jpg,bbox
val,val/images/obs732e8ca1-bdb4-495e-9a35-feb7cf1bd397_photo508230149_000448.jpg,val/labels/obs732e8ca1-bdb4-495e-9a35-feb7cf1bd397_photo508230149_000448.txt,732e8ca1-bdb4-495e-9a35-feb7cf1bd397,508230149,0.5723,4,https://static.inaturalist.org/photos/508230149/large.jpg,bbox
val,val/images/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025138_000126.jpg,val/labels/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025138_000126.txt,5ee6aa48-db40-4ad8-954c-df6b03b4523f,636025138,0.9165,2,https://inaturalist-open-data.s3.amazonaws.com/photos/636025138/large.jpg,bbox
val,val/images/obs60f5d7fa-3ceb-4133-82bf-16ad90941f71_photo501724085_000461.jpg,val/labels/obs60f5d7fa-3ceb-4133-82bf-16ad90941f71_photo501724085_000461.txt,60f5d7fa-3ceb-4133-82bf-16ad90941f71,501724085,0.4687,3,https://static.inaturalist.org/photos/501724085/large.jpeg,bbox
val,val/images/obs4162874a-9af3-4372-8715-287e4d16f718_photo306082824_000954.jpg,val/labels/obs4162874a-9af3-4372-8715-287e4d16f718_photo306082824_000954.txt,4162874a-9af3-4372-8715-287e4d16f718,306082824,0.5685,3,https://inaturalist-open-data.s3.amazonaws.com/photos/306082824/large.jpeg,bbox
val,val/images/obscf143e53-04ea-4d84-bcf3-f4eea72670a3_photo284426267_000976.jpg,val/labels/obscf143e53-04ea-4d84-bcf3-f4eea72670a3_photo284426267_000976.txt,cf143e53-04ea-4d84-bcf3-f4eea72670a3,284426267,0.7867,3,https://static.inaturalist.org/photos/284426267/large.jpg,bbox
val,val/images/obs3424cae7-1483-4db8-87ef-df4e3def2eb2_photo518725889_000429.jpg,val/labels/obs3424cae7-1483-4db8-87ef-df4e3def2eb2_photo518725889_000429.txt,3424cae7-1483-4db8-87ef-df4e3def2eb2,518725889,0.2595,1,https://inaturalist-open-data.s3.amazonaws.com/photos/518725889/large.jpg,bbox
val,val/images/obsa1d2e68f-6953-44c8-b510-a2eafcb85e44_photo310577339_000952.jpg,val/labels/obsa1d2e68f-6953-44c8-b510-a2eafcb85e44_photo310577339_000952.txt,a1d2e68f-6953-44c8-b510-a2eafcb85e44,310577339,0.6767,1,https://static.inaturalist.org/photos/310577339/large.jpeg,bbox
val,val/images/obsf58f4c17-e9f2-43e2-8da4-444be15007e7_photo618552579_000177.jpg,val/labels/obsf58f4c17-e9f2-43e2-8da4-444be15007e7_photo618552579_000177.txt,f58f4c17-e9f2-43e2-8da4-444be15007e7,618552579,0.8853,2,https://static.inaturalist.org/photos/618552579/large.jpg,bbox
val,val/images/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919289_000875.jpg,val/labels/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919289_000875.txt,a697cf15-9868-49d3-a81e-064e4514961f,369919289,0.8306,11,https://static.inaturalist.org/photos/369919289/large.jpg,bbox
val,val/images/obs0b14bf6f-c8c9-4c38-9e55-1bd691e5d9e7_photo517102266_000432.jpg,val/labels/obs0b14bf6f-c8c9-4c38-9e55-1bd691e5d9e7_photo517102266_000432.txt,0b14bf6f-c8c9-4c38-9e55-1bd691e5d9e7,517102266,0.8899,5,https://inaturalist-open-data.s3.amazonaws.com/photos/517102266/large.jpg,bbox
val,val/images/obs342046c5-7bb0-4ee5-a7e3-8c0d24d44afc_photo294365931_000965.jpg,val/labels/obs342046c5-7bb0-4ee5-a7e3-8c0d24d44afc_photo294365931_000965.txt,342046c5-7bb0-4ee5-a7e3-8c0d24d44afc,294365931,0.4220,2,https://static.inaturalist.org/photos/294365931/large.jpeg,bbox
val,val/images/obs1725d0c7-4689-415a-a362-454c93cb3cc7_photo378189301_000832.jpg,val/labels/obs1725d0c7-4689-415a-a362-454c93cb3cc7_photo378189301_000832.txt,1725d0c7-4689-415a-a362-454c93cb3cc7,378189301,0.4295,15,https://static.inaturalist.org/photos/378189301/large.jpg,bbox
val,val/images/obsf58f4c17-e9f2-43e2-8da4-444be15007e7_photo618552598_000178.jpg,val/labels/obsf58f4c17-e9f2-43e2-8da4-444be15007e7_photo618552598_000178.txt,f58f4c17-e9f2-43e2-8da4-444be15007e7,618552598,0.7779,17,https://static.inaturalist.org/photos/618552598/large.jpg,bbox
val,val/images/obseb617fb1-a3f5-476f-ad8a-4717847d63b0_photo658600742_000002.jpg,val/labels/obseb617fb1-a3f5-476f-ad8a-4717847d63b0_photo658600742_000002.txt,eb617fb1-a3f5-476f-ad8a-4717847d63b0,658600742,0.7219,16,https://inaturalist-open-data.s3.amazonaws.com/photos/658600742/large.jpg,bbox
val,val/images/obs732c73d7-3fe7-4d8a-a6eb-f758bfc95f92_photo549858288_000381.jpg,val/labels/obs732c73d7-3fe7-4d8a-a6eb-f758bfc95f92_photo549858288_000381.txt,732c73d7-3fe7-4d8a-a6eb-f758bfc95f92,549858288,0.3913,1,https://inaturalist-open-data.s3.amazonaws.com/photos/549858288/large.jpg,bbox
val,val/images/obs0753c0d3-2c66-4760-ac88-f3da087c58bc_photo436804855_000748.jpg,val/labels/obs0753c0d3-2c66-4760-ac88-f3da087c58bc_photo436804855_000748.txt,0753c0d3-2c66-4760-ac88-f3da087c58bc,436804855,0.4428,1,https://inaturalist-open-data.s3.amazonaws.com/photos/436804855/large.jpeg,bbox
val,val/images/obs7bea24f1-009d-4b98-a2f6-6a1c196f8e6f_photo491133045_000532.jpg,val/labels/obs7bea24f1-009d-4b98-a2f6-6a1c196f8e6f_photo491133045_000532.txt,7bea24f1-009d-4b98-a2f6-6a1c196f8e6f,491133045,0.4116,3,https://inaturalist-open-data.s3.amazonaws.com/photos/491133045/large.jpg,bbox
val,val/images/obsceb27365-7014-499a-8a04-7328ade25f0d_photo592507804_000285.jpg,val/labels/obsceb27365-7014-499a-8a04-7328ade25f0d_photo592507804_000285.txt,ceb27365-7014-499a-8a04-7328ade25f0d,592507804,0.3149,2,https://static.inaturalist.org/photos/592507804/large.jpg,bbox
val,val/images/obsac726704-2214-480b-9338-f253871690f4_photo493200355_000510.jpg,val/labels/obsac726704-2214-480b-9338-f253871690f4_photo493200355_000510.txt,ac726704-2214-480b-9338-f253871690f4,493200355,0.8924,4,https://inaturalist-open-data.s3.amazonaws.com/photos/493200355/large.jpeg,bbox
val,val/images/obsb81ed122-6fa3-4567-bac9-279cf53b835b_photo289107997_000972.jpg,val/labels/obsb81ed122-6fa3-4567-bac9-279cf53b835b_photo289107997_000972.txt,b81ed122-6fa3-4567-bac9-279cf53b835b,289107997,0.7851,6,https://static.inaturalist.org/photos/289107997/large.jpeg,bbox
val,val/images/obs49b580ee-244c-42b6-bbb3-bd620387c58f_photo376807866_000837.jpg,val/labels/obs49b580ee-244c-42b6-bbb3-bd620387c58f_photo376807866_000837.txt,49b580ee-244c-42b6-bbb3-bd620387c58f,376807866,0.4200,5,https://static.inaturalist.org/photos/376807866/large.jpg,bbox
val,val/images/obsce68b51c-2df8-48cd-89d0-b2d25ad0ed2a_photo392337830_000805.jpg,val/labels/obsce68b51c-2df8-48cd-89d0-b2d25ad0ed2a_photo392337830_000805.txt,ce68b51c-2df8-48cd-89d0-b2d25ad0ed2a,392337830,0.9476,1,https://inaturalist-open-data.s3.amazonaws.com/photos/392337830/large.jpeg,bbox
val,val/images/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919224_000872.jpg,val/labels/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919224_000872.txt,a697cf15-9868-49d3-a81e-064e4514961f,369919224,0.8506,26,https://static.inaturalist.org/photos/369919224/large.jpg,bbox
val,val/images/obs699acaa3-cb1b-431d-b4cd-7d95417b48a3_photo601193422_000245.jpg,val/labels/obs699acaa3-cb1b-431d-b4cd-7d95417b48a3_photo601193422_000245.txt,699acaa3-cb1b-431d-b4cd-7d95417b48a3,601193422,0.9330,1,https://inaturalist-open-data.s3.amazonaws.com/photos/601193422/large.jpg,bbox
val,val/images/obsb8165c85-d91e-4a77-a653-13d48b0e231c_photo449431038_000701.jpg,val/labels/obsb8165c85-d91e-4a77-a653-13d48b0e231c_photo449431038_000701.txt,b8165c85-d91e-4a77-a653-13d48b0e231c,449431038,0.8658,4,https://static.inaturalist.org/photos/449431038/large.jpeg,bbox
val,val/images/obs02926217-c4be-427b-9443-63401ff60ced_photo272309905_000991.jpg,val/labels/obs02926217-c4be-427b-9443-63401ff60ced_photo272309905_000991.txt,02926217-c4be-427b-9443-63401ff60ced,272309905,0.7923,20,https://static.inaturalist.org/photos/272309905/large.jpeg,bbox
test,test/images/obs39a5d970-2bf7-4038-84e6-04b801fb64d0_photo415327524_000763.jpg,test/labels/obs39a5d970-2bf7-4038-84e6-04b801fb64d0_photo415327524_000763.txt,39a5d970-2bf7-4038-84e6-04b801fb64d0,415327524,0.3177,1,https://inaturalist-open-data.s3.amazonaws.com/photos/415327524/large.jpeg,bbox
test,test/images/obsea4b6b00-a21e-4e2a-919b-f01d41f258ef_photo486239202_000609.jpg,test/labels/obsea4b6b00-a21e-4e2a-919b-f01d41f258ef_photo486239202_000609.txt,ea4b6b00-a21e-4e2a-919b-f01d41f258ef,486239202,0.3816,2,https://static.inaturalist.org/photos/486239202/large.jpeg,bbox
test,test/images/obsb10168c8-e718-48f5-8c3a-0b352b702f4c_photo590759937_000294.jpg,test/labels/obsb10168c8-e718-48f5-8c3a-0b352b702f4c_photo590759937_000294.txt,b10168c8-e718-48f5-8c3a-0b352b702f4c,590759937,0.3992,6,https://inaturalist-open-data.s3.amazonaws.com/photos/590759937/large.jpg,bbox
test,test/images/obse2cae87f-05cc-4ad9-a5e1-d6b86c2b0b6d_photo592660278_000284.jpg,test/labels/obse2cae87f-05cc-4ad9-a5e1-d6b86c2b0b6d_photo592660278_000284.txt,e2cae87f-05cc-4ad9-a5e1-d6b86c2b0b6d,592660278,0.3411,1,https://inaturalist-open-data.s3.amazonaws.com/photos/592660278/large.jpg,bbox
test,test/images/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025596_000125.jpg,test/labels/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025596_000125.txt,5ee6aa48-db40-4ad8-954c-df6b03b4523f,636025596,0.9189,2,https://inaturalist-open-data.s3.amazonaws.com/photos/636025596/large.jpg,bbox
test,test/images/obs5ef07854-4943-40c5-88c0-3a3e6b918922_photo647636406_000057.jpg,test/labels/obs5ef07854-4943-40c5-88c0-3a3e6b918922_photo647636406_000057.txt,5ef07854-4943-40c5-88c0-3a3e6b918922,647636406,0.8888,6,https://inaturalist-open-data.s3.amazonaws.com/photos/647636406/large.jpg,bbox
test,test/images/obsc6fa7f0b-9f54-4cdc-9d7c-60300fb9f6e1_photo647477333_000059.jpg,test/labels/obsc6fa7f0b-9f54-4cdc-9d7c-60300fb9f6e1_photo647477333_000059.txt,c6fa7f0b-9f54-4cdc-9d7c-60300fb9f6e1,647477333,0.4301,1,https://static.inaturalist.org/photos/647477333/large.jpg,bbox
test,test/images/obsba146d4a-c4f4-46fe-bc6c-aaa4b9f4435d_photo492754159_000512.jpg,test/labels/obsba146d4a-c4f4-46fe-bc6c-aaa4b9f4435d_photo492754159_000512.txt,ba146d4a-c4f4-46fe-bc6c-aaa4b9f4435d,492754159,0.7689,3,https://inaturalist-open-data.s3.amazonaws.com/photos/492754159/large.jpg,bbox
test,test/images/obs0753c0d3-2c66-4760-ac88-f3da087c58bc_photo436804909_000749.jpg,test/labels/obs0753c0d3-2c66-4760-ac88-f3da087c58bc_photo436804909_000749.txt,0753c0d3-2c66-4760-ac88-f3da087c58bc,436804909,0.3294,1,https://inaturalist-open-data.s3.amazonaws.com/photos/436804909/large.jpeg,bbox
test,test/images/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025611_000124.jpg,test/labels/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025611_000124.txt,5ee6aa48-db40-4ad8-954c-df6b03b4523f,636025611,0.6768,6,https://inaturalist-open-data.s3.amazonaws.com/photos/636025611/large.jpg,bbox
test,test/images/obs3bad4848-c817-4e9a-86b9-e3460d7e1059_photo454446448_000686.jpg,test/labels/obs3bad4848-c817-4e9a-86b9-e3460d7e1059_photo454446448_000686.txt,3bad4848-c817-4e9a-86b9-e3460d7e1059,454446448,0.8401,4,https://static.inaturalist.org/photos/454446448/large.jpeg,bbox
test,test/images/obsb328b7b9-6a3f-460a-8ee5-43af0f8aca2d_photo272622099_000990.jpg,test/labels/obsb328b7b9-6a3f-460a-8ee5-43af0f8aca2d_photo272622099_000990.txt,b328b7b9-6a3f-460a-8ee5-43af0f8aca2d,272622099,0.2762,1,https://static.inaturalist.org/photos/272622099/large.jpeg,bbox
test,test/images/obs183c6f83-8f7e-4f42-bc73-0cb151396deb_photo384046047_000817.jpg,test/labels/obs183c6f83-8f7e-4f42-bc73-0cb151396deb_photo384046047_000817.txt,183c6f83-8f7e-4f42-bc73-0cb151396deb,384046047,0.4240,2,https://inaturalist-open-data.s3.amazonaws.com/photos/384046047/large.jpg,bbox
test,test/images/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636024799_000128.jpg,test/labels/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636024799_000128.txt,1ef9a386-2bbc-46a3-8142-5dda93aaa6e5,636024799,0.5451,1,https://inaturalist-open-data.s3.amazonaws.com/photos/636024799/large.jpg,bbox
test,test/images/obs0291020c-4ffc-41b6-8588-fbe7eab941c1_photo366398264_000880.jpg,test/labels/obs0291020c-4ffc-41b6-8588-fbe7eab941c1_photo366398264_000880.txt,0291020c-4ffc-41b6-8588-fbe7eab941c1,366398264,0.4067,1,https://static.inaturalist.org/photos/366398264/large.jpg,bbox
test,test/images/obs6b3938af-90c9-4059-8be0-d4d377b5fd5e_photo633980361_000139.jpg,test/labels/obs6b3938af-90c9-4059-8be0-d4d377b5fd5e_photo633980361_000139.txt,6b3938af-90c9-4059-8be0-d4d377b5fd5e,633980361,0.6611,7,https://inaturalist-open-data.s3.amazonaws.com/photos/633980361/large.jpg,bbox
test,test/images/obsdca56b6e-acba-4b62-a60e-6a66eee30d62_photo591184140_000290.jpg,test/labels/obsdca56b6e-acba-4b62-a60e-6a66eee30d62_photo591184140_000290.txt,dca56b6e-acba-4b62-a60e-6a66eee30d62,591184140,0.3937,1,https://static.inaturalist.org/photos/591184140/large.jpg,bbox
test,test/images/obs2f7a9591-56ea-4cfc-842b-28aeee24a685_photo584456304_000311.jpg,test/labels/obs2f7a9591-56ea-4cfc-842b-28aeee24a685_photo584456304_000311.txt,2f7a9591-56ea-4cfc-842b-28aeee24a685,584456304,0.4449,3,https://inaturalist-open-data.s3.amazonaws.com/photos/584456304/large.jpg,bbox
test,test/images/obsaf0e833b-1eb0-4d59-8be6-ae5a340b036f_photo564120481_000359.jpg,test/labels/obsaf0e833b-1eb0-4d59-8be6-ae5a340b036f_photo564120481_000359.txt,af0e833b-1eb0-4d59-8be6-ae5a340b036f,564120481,0.7430,21,https://static.inaturalist.org/photos/564120481/large.jpg,bbox
test,test/images/obscae8869c-8ae6-4bbc-a686-c3ee4f85ff13_photo356801211_000886.jpg,test/labels/obscae8869c-8ae6-4bbc-a686-c3ee4f85ff13_photo356801211_000886.txt,cae8869c-8ae6-4bbc-a686-c3ee4f85ff13,356801211,0.4095,3,https://static.inaturalist.org/photos/356801211/large.jpeg,bbox
test,test/images/obs01ffdbf3-a589-4f1e-a0ee-693431279170_photo652290479_000027.jpg,test/labels/obs01ffdbf3-a589-4f1e-a0ee-693431279170_photo652290479_000027.txt,01ffdbf3-a589-4f1e-a0ee-693431279170,652290479,0.5580,2,https://static.inaturalist.org/photos/652290479/large.jpg,bbox
test,test/images/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636024339_000130.jpg,test/labels/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636024339_000130.txt,1ef9a386-2bbc-46a3-8142-5dda93aaa6e5,636024339,0.8237,1,https://inaturalist-open-data.s3.amazonaws.com/photos/636024339/large.jpg,bbox
test,test/images/obsa6bd9910-1026-4a7a-a6b3-25b6b6bba0b8_photo395541715_000799.jpg,test/labels/obsa6bd9910-1026-4a7a-a6b3-25b6b6bba0b8_photo395541715_000799.txt,a6bd9910-1026-4a7a-a6b3-25b6b6bba0b8,395541715,0.6625,13,https://inaturalist-open-data.s3.amazonaws.com/photos/395541715/large.jpeg,bbox
